Site,Treatment,Date,Time_point,Species,Individual_nos,Width_1,Width_2,Height,Number_leaves,Repro_notes,Leaf_nos,Leaf_weight_wet_g ,Leaf_area_cm_2,Method_leaf_app,Spec_number,Spec_date,Spec_filename,Wet_chem_nos,Leaf_weight_dry_g,NOTES_1,NOTES_2,NOTES_3,NOTES_4,Demo_matched,
Wytham,CONT,07/04/2025,T1,AE,2,7,5,3.5,6,None,L6,0.041,0.92,Leaf  scan,70,40725,HR.040725.0070.sig,separate wet chem demography collected,0.0136,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,CONT,07/04/2025,T1,AE,3,7,3,4,4,None,L1,0.035,1.33,Leaf  scan,71,40725,HR.040725.0071.sig,separate wet chem demography collected,0.0105,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,CONT,07/04/2025,T1,AE,3,7,3,4,4,None,L2,0.092,2.8,Leaf  scan,72,40725,HR.040725.0072.sig,separate wet chem demography collected,0.0325,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,CONT,07/04/2025,T1,AE,3,7,3,4,4,None,L3,0.072,2.58,Leaf  scan,73,40725,HR.040725.0073.sig,separate wet chem demography collected,0.0256,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,CONT,07/04/2025,T1,AE,3,7,3,4,4,None,L4,0.077,1.67,Leaf  scan,74,40725,HR.040725.0074.sig,separate wet chem demography collected,0.0266,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,4,6,4,2,5,None,L1,0.016,0.66,Leaf  scan,75,40725,HR.040725.0075.sig,separate wet chem demography collected,0.0047,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,4,6,4,2,5,None,L2,0.036,1.43,Leaf  scan,76,40725,HR.040725.0076.sig,separate wet chem demography collected,0.0117,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,4,6,4,2,5,None,L3,0.09,3.03,Leaf  scan,77,40725,HR.040725.0077.sig,separate wet chem demography collected,0.0305,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,4,6,4,2,5,None,L4,0.061,2.2,Leaf  scan,78,40725,HR.040725.0078.sig,separate wet chem demography collected,0.0233,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,4,6,4,2,5,None,L5,0.051,0.92,Leaf  scan,79,40725,HR.040725.0079.sig,separate wet chem demography collected,0.00162,Exhaustive sampling of individual,Very small unfolded leaves not counted ,might not be good LA estimate due to unfolded leaf,,,
Wytham,DIST,07/04/2025,T1,AE,5,6,4,2.5,4,None,L1,0.066,2.6,Leaf  scan,80,40725,HR.040725.0080.sig,separate wet chem demography collected,0.0214,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,5,6,4,2.5,4,None,L2,0.067,2.8,Leaf  scan,81,40725,HR.040725.0081.sig,separate wet chem demography collected,0.0245,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,5,6,4,2.5,4,None,L3,0.07,2.42,Leaf  scan,82,40725,HR.040725.0082.sig,separate wet chem demography collected,0.0239,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,5,6,4,2.5,4,None,L4,0.033,1.66,Leaf  scan,83,40725,HR.040725.0083.sig,separate wet chem demography collected,0.0117,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,6,5,3,3,3,None,L1,0.061,2.5,Leaf  scan,84,40725,HR.040725.0084.sig,separate wet chem demography collected,0.0198,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,6,5,3,3,3,None,L2,0.087,2.38,Leaf  scan,85,40725,HR.040725.0085.sig,separate wet chem demography collected,0.028,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,DIST,07/04/2025,T1,AE,6,5,3,3,3,None,L3,0.051,1.6,Leaf  scan,86,40725,HR.040725.0086.sig,separate wet chem demography collected,0.0173,Exhaustive sampling of individual,Very small unfolded leaves not counted ,might not be good LA estimate due to unfolded leaf,,,
Wytham,NPK,09/04/2025,T1,AE,7,8,3,6,4,None,L1,0.09,4.38,Leaf  scan,0,40925,HR.040925.0000.sig,separate wet chem demography collected,0.0343,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,NPK,09/04/2025,T1,AE,7,8,3,6,4,None,L2,0.097,3.65,Leaf  scan,1,40925,HR.040925.0001.sig,separate wet chem demography collected,0.0359,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,NPK,09/04/2025,T1,AE,7,8,3,6,4,None,L3,0.045,2.29,Leaf  scan,2,40925,HR.040925.0002.sig,separate wet chem demography collected,0.0184,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,NPK,09/04/2025,T1,AE,7,8,3,6,4,None,L4,0.025,1.18,Leaf  scan,3,40925,HR.040925.0003.sig,separate wet chem demography collected,0.0081,Exhaustive sampling of individual,Very small unfolded leaves not counted ,,,,
Wytham,NPK_DIST,09/04/2025,T1,AE,8,6.5,3,3,4,None,L1,0.073,2.22,Leaf  scan,4,40925,HR.040925.0004.sig,separate wet chem demography collected,0.0247,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK_DIST,09/04/2025,T1,AE,8,6.5,3,3,4,None,L2,0.058,2,Leaf  scan,5,40925,HR.040925.0005.sig,separate wet chem demography collected,0.0196,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK_DIST,09/04/2025,T1,AE,8,6.5,3,3,4,None,L3,0.029,1.15,Leaf  scan,6,40925,HR.040925.0006.sig,separate wet chem demography collected,0.0092,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK_DIST,09/04/2025,T1,AE,8,6.5,3,3,4,None,L4,0.053,1.39,Leaf  scan,7,40925,HR.040925.0007.sig,separate wet chem demography collected,0.0209,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK,09/04/2025,T1,AE,9,6,3,1.5,7,None,L1,0.129,4.25,Leaf  scan,48,40925,HR.040925.0048.sig,separate wet chem demography collected,0.0422,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK,09/04/2025,T1,AE,9,6,3,1.5,7,None,L2,0.174,4.57,Leaf  scan,49,40925,HR.040925.0049.sig,separate wet chem demography collected,0.0531,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK,09/04/2025,T1,AE,9,6,3,1.5,7,None,L3,0.118,4.87,Leaf  scan,50,40925,HR.040925.0050.sig,separate wet chem demography collected,0.0354,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK,09/04/2025,T1,AE,10,7,3,2,5,None,L1,0.091,4.76,Leaf  scan,51,40925,HR.040925.0051.sig,separate wet chem demography collected,0.0293,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK,09/04/2025,T1,AE,10,7,3,2,5,None,L2,0.07,3.48,Leaf  scan,52,40925,HR.040925.0052.sig,separate wet chem demography collected,0.0205,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK,09/04/2025,T1,AE,10,7,3,2,5,None,L3,0.101,3.78,Leaf  scan,53,40925,HR.040925.0053.sig,separate wet chem demography collected,0.0344,Representative three leaves,Very small unfolded leaves not counted ,might not be good LA estimate due to unfolded leaf,,,
Wytham,NPK_DIST,09/04/2025,T1,AE,11,6,5,2,6,None,L1,0.099,3.95,Leaf  scan,54,40925,HR.040925.0054.sig,separate wet chem demography collected,0.0354,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK_DIST,09/04/2025,T1,AE,11,6,5,2,6,None,L2,0.056,2.65,Leaf  scan,55,40925,HR.040925.0055.sig,separate wet chem demography collected,0.0191,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK_DIST,09/04/2025,T1,AE,11,6,5,2,6,None,L3,0.1,3.19,Leaf  scan,56,40925,HR.040925.0056.sig,separate wet chem demography collected,0.0378,Representative three leaves,Very small unfolded leaves not counted ,might not be good LA estimate due to unfolded leaf,,,
Wytham,NPK_DIST,09/04/2025,T1,AE,12,9,6,3,7,None,L1,0.154,6.96,Leaf  scan,57,40925,HR.040925.0057.sig,separate wet chem demography collected,0.0495,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK_DIST,09/04/2025,T1,AE,12,9,6,3,7,None,L2,0.095,5.27,Leaf  scan,58,40925,HR.040925.0058.sig,separate wet chem demography collected,0.0294,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK_DIST,09/04/2025,T1,AE,12,9,6,3,7,None,L3,0.069,4.01,Leaf  scan,59,40925,HR.040925.0059.sig,separate wet chem demography collected,0.0218,Representative three leaves,Very small unfolded leaves not counted ,,,,
Wytham,NPK_DIST,29/04/2025,T2,AE,1,8,5,1,6,None,L1,0.178,10.64,Image_J,38,42925,HR.042925.0038.sig,13,0.0549,Representative three leaves,,,,,
Wytham,NPK_DIST,29/04/2025,T2,AE,1,8,5,1,6,None,L2,0.132,8.362,Image_J,39,42925,HR.042925.0039.sig,13,0.0427,Representative three leaves,,,,,
Wytham,NPK_DIST,29/04/2025,T2,AE,1,8,5,1,6,None,L3,0.087,5.956,Image_J,40,42925,HR.042925.0040.sig,13,0.0249,Representative three leaves,,,,,
Wytham,NPK_DIST,29/04/2025,T2,AE,2,7,5,1,6,None,L1,0.106,7.464,Image_J,41,42925,HR.042925.0041.sig,14,0.0394,Representative three leaves,,,,,
Wytham,NPK_DIST,29/04/2025,T2,AE,2,7,5,1,6,None,L2,0.101,8.916,Image_J,42,42925,HR.042925.0042.sig,14,0.0342,Representative three leaves,,,,,
Wytham,NPK_DIST,29/04/2025,T2,AE,2,7,5,1,6,None,L3,0.099,6.618,Image_J,43,42925,HR.042925.0043.sig,14,0.0342,Representative three leaves,,,,,
Wytham,NPK_DIST,29/04/2025,T2,AE,3,6,7,1.5,6,None,L1,0.21,11.397,Image_J,44,42925,HR.042925.0044.sig,15,0.0737,Representative three leaves,,,,,
Wytham,NPK_DIST,29/04/2025,T2,AE,3,6,7,1.5,6,None,L2,0.127,7.93,Image_J,45,42925,HR.042925.0045.sig,15,0.0381,Representative three leaves,,,,,
Wytham,NPK_DIST,29/04/2025,T2,AE,3,6,7,1.5,6,None,L3,0.138,8.381,Image_J,46,42925,HR.042925.0046.sig,15,0.0485,Representative three leaves,,,,,
Wytham,CONT,29/04/2025,T2,AE,4,10,6,1.5,10,None,L1,0.299,14.312,Image_J,47,42925,HR.042925.0047.sig,16,0.0957,Representative three leaves,,,,,
Wytham,CONT,29/04/2025,T2,AE,4,10,6,1.5,10,None,L2,0.285,15.263,Image_J,48,42925,HR.042925.0048.sig,16,0.0915,Representative three leaves,,,,,
Wytham,CONT,29/04/2025,T2,AE,4,10,6,1.5,10,None,L3,0.195,8.614,Image_J,49,42925,HR.042925.0049.sig,16,0.0575,Representative three leaves,,,,,
Wytham,CONT,29/04/2025,T2,AE,5,8,12,4,8,None,L1,0.33,20.91,Image_J,50,42925,HR.042925.0050.sig,17,0.1029,Representative three leaves,,,,,
Wytham,CONT,29/04/2025,T2,AE,5,8,12,4,8,None,L2,0.188,13.176,Image_J,51,42925,HR.042925.0051.sig,17,0.0533,Representative three leaves,,,,,
Wytham,CONT,29/04/2025,T2,AE,5,8,12,4,8,None,L3,0.116,7.284,Image_J,52,42925,HR.042925.0052.sig,17,0.0323,Representative three leaves,,,,,
Wytham,CONT,29/04/2025,T2,AE,6,9,10,5,8,None,L1,0.211,15.117,Image_J,53,42925,HR.042925.0053.sig,18,0.0764,Representative three leaves,,,,,
Wytham,CONT,29/04/2025,T2,AE,6,9,10,5,8,None,L2,0.112,9.023,Image_J,54,42925,HR.042925.0054.sig,18,0.0331,Representative three leaves,,,,,
Wytham,CONT,29/04/2025,T2,AE,6,9,10,5,8,None,L3,0.073,4.952,Image_J,55,42925,HR.042925.0055.sig,18,0.0215,Representative three leaves,,,,,
Wytham,NPK,29/04/2025,T2,AE,7,10,10,10,7,None,L1,0.279,16.971,Image_J,56,42925,HR.042925.0056.sig,19,0.0736,Representative three leaves,,,,,
Wytham,NPK,29/04/2025,T2,AE,7,10,10,10,7,None,L2,0.193,12.325,Image_J,57,42925,HR.042925.0057.sig,19,0.0549,Representative three leaves,,,,,
Wytham,NPK,29/04/2025,T2,AE,7,10,10,10,7,None,L3,0.148,9.879,Image_J,58,42925,HR.042925.0058.sig,19,0.0419,Representative three leaves,,,,,
Wytham,NPK,29/04/2025,T2,AE,8,6,2,7,7,None,L1,0.083,7.029,Image_J,59,42925,HR.042925.0059.sig,20,0.0285,Representative three leaves,,,,,
Wytham,NPK,29/04/2025,T2,AE,8,6,2,7,7,None,L2,0.049,4.454,Image_J,61,42925,HR.042925.0061.sig,20,0.0164,Representative three leaves,,,,,
Wytham,NPK,29/04/2025,T2,AE,8,6,2,7,7,None,L3,0.038,2.948,Image_J,63,42925,HR.042925.0063.sig,20,0.0109,Representative three leaves,,,,,
Wytham,NPK,29/04/2025,T2,AE,9,12,9,7,5,None,L1,0.129,8.16,Image_J,64,42925,HR.042925.0064.sig,21,0.0361,Representative three leaves,,,,,
Wytham,NPK,29/04/2025,T2,AE,9,12,9,7,5,None,L2,0.199,14.035,Image_J,65,42925,HR.042925.0065.sig,21,0.0569,Representative three leaves,,,,,
Wytham,NPK,29/04/2025,T2,AE,9,12,9,7,5,None,L3,0.164,6.722,Image_J,66,42925,HR.042925.0066.sig,21,0.0471,Representative three leaves,,,,,
Wytham,DIST,29/04/2025,T2,AE,10,10,15,4.5,8,None,L1,0.333,19.653,Image_J,67,42925,HR.042925.0067.sig,22,0.1054,Representative three leaves,,,,,
Wytham,DIST,29/04/2025,T2,AE,10,10,15,4.5,8,None,L2,0.275,18.09,Image_J,68,42925,HR.042925.0068.sig,22,0.0753,Representative three leaves,,,,,
Wytham,DIST,29/04/2025,T2,AE,10,10,15,4.5,8,None,L3,0.102,4.902,Image_J,69,42925,HR.042925.0069.sig,22,0.0251,Representative three leaves,,,,,
Wytham,DIST,29/04/2025,T2,AE,11,10,5,4,7,None,L1,0.178,11.653,Image_J,70,42925,HR.042925.0070.sig,23,0.0494,Representative three leaves,,,,,
Wytham,DIST,29/04/2025,T2,AE,11,10,5,4,7,None,L2,0.174,10.859,Image_J,71,42925,HR.042925.0071.sig,23,0.0585,Representative three leaves,,,,,
Wytham,DIST,29/04/2025,T2,AE,11,10,5,4,7,None,L3,0.095,7.102,Image_J,72,42925,HR.042925.0072.sig,23,0.0302,Representative three leaves,,,,,
Wytham,DIST,29/04/2025,T2,AE,12,8,5,2.5,6,None,L1,0.128,9.459,Image_J,73,42925,HR.042925.0073.sig,24,0.0433,Representative three leaves,,,,,
Wytham,DIST,29/04/2025,T2,AE,12,8,5,2.5,6,None,L2,0.146,10.317,Image_J,74,42925,HR.042925.0074.sig,24,0.0424,Representative three leaves,,,,,
Wytham,DIST,29/04/2025,T2,AE,12,8,5,2.5,6,None,L3,0.066,4.362,Image_J,76,42925,HR.042925.0076.sig,24,0.0187,Representative three leaves,,,,,
Wytham,NPK_DIST,29/05/2025,T3,AE,1,7,6,1,9,None,L1,0.236,10.838,Image_J,101,52925,HR.052925.00101.sig,38,0.0927,Representative three leaves,,,,,
Wytham,NPK_DIST,29/05/2025,T3,AE,1,7,6,1,9,None,L2,0.174,9.552,Image_J,102,52925,HR.052925.00102.sig,38,0.0638,Representative three leaves,,,,,
Wytham,NPK_DIST,29/05/2025,T3,AE,1,7,6,1,9,None,L3,0.218,8.463,Image_J,103,52925,HR.052925.00103.sig,38,0.0858,Representative three leaves,,,,,
Wytham,NPK_DIST,29/05/2025,T3,AE,2,5.5,4,1,5,None,L1,0.079,2.113,Image_J,104,52925,HR.052925.00104.sig,37,0.0327,Representative three leaves,,,,,
Wytham,NPK_DIST,29/05/2025,T3,AE,2,5.5,4,1,5,None,L2,0.05,1.611,Image_J,105,52925,HR.052925.00105.sig,37,0.0176,Representative three leaves,,,,,
Wytham,NPK_DIST,29/05/2025,T3,AE,2,5.5,4,1,5,None,L3,0.05,1.312,Image_J,106,52925,HR.052925.00106.sig,37,0.0253,Representative three leaves,,,,,
Wytham,NPK_DIST,29/05/2025,T3,AE,3,8,10,3,8,None,L1,0.404,14.299,Image_J,107,52925,HR.052925.00107.sig,39,0.1533,Representative three leaves,,Maybe small non-elongated flower stem starts,,,
Wytham,NPK_DIST,29/05/2025,T3,AE,3,8,10,3,8,None,L2,0.332,18.518,Image_J,108,52925,HR.052925.00108.sig,39,0.1276,Representative three leaves,,,,,
Wytham,NPK_DIST,29/05/2025,T3,AE,3,8,10,3,8,None,L3,0.293,11.257,Image_J,109,52925,HR.052925.00109.sig,39,0.119,Representative three leaves,,,,,
Wytham,CONT,29/05/2025,T3,AE,4,7,4,3,6,None,L1,0.158,9.275,Image_J,110,52925,HR.052925.00110.sig,40,0.0601,Representative three leaves,,,,,
Wytham,CONT,29/05/2025,T3,AE,4,7,4,3,6,None,L2,0.197,9.631,Image_J,111,52925,HR.052925.00111.sig,40,0.0761,Representative three leaves,,,,,
Wytham,CONT,29/05/2025,T3,AE,4,7,4,3,6,None,L3,0.057,3.738,Image_J,112,52925,HR.052925.00112.sig,40,0.0197,Representative three leaves,,,,,
Wytham,CONT,29/05/2025,T3,AE,5,8,6,4,6,None,L1,0.176,4.408,Image_J,113,52925,HR.052925.00113.sig,41,0.0605,Representative three leaves,,,,,
Wytham,CONT,29/05/2025,T3,AE,5,8,6,4,6,None,L2,0.151,3.784,Image_J,114,52925,HR.052925.00114.sig,41,0.0633,Representative three leaves,,,,,
Wytham,CONT,29/05/2025,T3,AE,5,8,6,4,6,None,L3,0.119,2.39,Image_J,115,52925,HR.052925.00115.sig,41,0.0503,Representative three leaves,,,,,
Wytham,CONT,29/05/2025,T3,AE,6,8,5,4,7,None,L1,0.148,8.951,Image_J,116,52925,HR.052925.00116.sig,42,0.0591,Representative three leaves,,,,,
Wytham,CONT,29/05/2025,T3,AE,6,8,5,4,7,None,L2,0.09,5.356,Image_J,117,52925,HR.052925.00117.sig,42,0.0298,Representative three leaves,,,,,
Wytham,CONT,29/05/2025,T3,AE,6,8,5,4,7,None,L3,0.097,5.973,Image_J,118,52925,HR.052925.00118.sig,42,0.0384,Representative three leaves,,,,,
Wytham,NPK,29/05/2025,T3,AE,7,9,5,2,10,None,L1,0.087,5.788,Image_J,119,52925,HR.052925.00119.sig,43,0.0358,Representative three leaves,,,,,
Wytham,NPK,29/05/2025,T3,AE,7,9,5,2,10,None,L2,0.144,8.675,Image_J,120,52925,HR.052925.00120.sig,43,0.0592,Representative three leaves,,,,,
Wytham,NPK,29/05/2025,T3,AE,7,9,5,2,10,None,L3,0.105,5.958,Image_J,121,52925,HR.052925.00121.sig,43,0.0433,Representative three leaves,,,,,
Wytham,NPK,29/05/2025,T3,AE,8,7.5,5,6,6,None,L1,0.161,7.945,Image_J,122,52925,HR.052925.00122.sig,44,0.0583,Representative three leaves,,,,,
Wytham,NPK,29/05/2025,T3,AE,8,7.5,5,6,6,None,L2,0.169,9.72,Image_J,123,52925,HR.052925.00123.sig,44,0.0668,Representative three leaves,,,,,
Wytham,NPK,29/05/2025,T3,AE,8,7.5,5,6,6,None,L3,0.124,6.095,Image_J,124,52925,HR.052925.00124.sig,44,0.0483,Representative three leaves,,,,,
Wytham,NPK,29/05/2025,T3,AE,9,7,2.5,3,6,None,L1,0.176,9.342,Image_J,125,52925,HR.052925.00125.sig,45,0.0656,Representative three leaves,,,,,
Wytham,NPK,29/05/2025,T3,AE,9,7,2.5,3,6,None,L2,0.156,9.849,Image_J,126,52925,HR.052925.00126.sig,45,0.0541,Representative three leaves,,,,,
Wytham,NPK,29/05/2025,T3,AE,9,7,2.5,3,6,None,L3,0.173,9.415,Image_J,127,52925,HR.052925.00127.sig,45,0.0638,Representative three leaves,,,,,
Wytham,DIST,29/05/2025,T3,AE,10,9,2.5,2.5,6,None,L1,0.09,6.064,Image_J,128,52925,HR.052925.00128.sig,46,0.0308,Representative three leaves,,,,,
Wytham,DIST,29/05/2025,T3,AE,10,9,2.5,2.5,6,None,L2,0.11,7.308,Image_J,129,52925,HR.052925.00129.sig,46,0.0397,Representative three leaves,,,,,
Wytham,DIST,29/05/2025,T3,AE,10,9,2.5,2.5,6,None,L3,0.047,3.057,Image_J,130,52925,HR.052925.00130.sig,46,0.0146,Representative three leaves,,,,,
Wytham,DIST,29/05/2025,T3,AE,11,3.5,4,2,5,None,L1,0.053,3.437,Image_J,131,52925,HR.052925.00131.sig,47,0.0209,Representative three leaves,,,,,
Wytham,DIST,29/05/2025,T3,AE,11,3.5,4,2,5,None,L2,0.049,3.283,Image_J,132,52925,HR.052925.00132.sig,47,0.0181,Representative three leaves,,,,,
Wytham,DIST,29/05/2025,T3,AE,11,3.5,4,2,5,None,L3,0.032,2.659,Image_J,133,52925,HR.052925.00133.sig,47,0.0198,Representative three leaves,,,,,
Wytham,DIST,29/05/2025,T3,AE,12,10,8,2,5,None,L1,0.151,7.984,Image_J,134,52925,HR.052925.00134.sig,48,0.0591,Representative three leaves,,,,,
Wytham,DIST,29/05/2025,T3,AE,12,10,8,2,5,None,L2,0.161,7.835,Image_J,135,52925,HR.052925.00135.sig,48,0.0683,Representative three leaves,,,,,
Wytham,DIST,29/05/2025,T3,AE,12,10,8,2,5,None,L3,0.117,4.524,Image_J,136,52925,HR.052925.00136.sig,48,0.0507,Representative three leaves,,,,,
Wytham,NPK_DIST,25/06/2025,T4,AE,1,11,7,3,11,None,L1,0.232,9.46,Leaf_scan,83,62625,HR.062625.0083.sig,25,0.0924,Representative three leaves,,,,,
Wytham,NPK_DIST,25/06/2025,T4,AE,1,11,7,3,11,None,L2,0.163,6.47,Leaf_scan,84,62625,HR.062625.0084.sig,25,0.0692,Representative three leaves,,,,,
Wytham,NPK_DIST,25/06/2025,T4,AE,1,11,7,3,11,None,L3,0.26,14.032,Image_J,85,62625,HR.062625.0085.sig,25,0.0965,Representative three leaves,,,,,
Wytham,NPK_DIST,25/06/2025,T4,AE,2,8,4,1,7,None,L1,0.159,7.38,Leaf_scan,86,62625,HR.062625.0086.sig,26,0.0707,Representative three leaves,,,,,
Wytham,NPK_DIST,25/06/2025,T4,AE,2,8,4,1,7,None,L2,0.115,5.92,Leaf_scan,87,62625,HR.062625.0087.sig,26,0.0602,Representative three leaves,,,,,
Wytham,NPK_DIST,25/06/2025,T4,AE,2,8,4,1,7,None,L3,0.064,2.4,Leaf_scan,88,62625,HR.062625.0088.sig,26,0.0338,Representative three leaves,,,,,
Wytham,NPK_DIST,25/06/2025,T4,AE,3,9,5,3,5,None,L1,0.15,7.18,Leaf_scan,89,62625,HR.062625.0089.sig,27,0.0686,Representative three leaves,,,,,
Wytham,NPK_DIST,25/06/2025,T4,AE,3,9,5,3,5,None,L2,0.135,5.41,Leaf_scan,90,62625,HR.062625.0090.sig,27,0.0642,Representative three leaves,,,,,
Wytham,NPK_DIST,25/06/2025,T4,AE,3,9,5,3,5,None,L3,0.105,5.2,Leaf_scan,91,62625,HR.062625.0091.sig,27,0.0489,Representative three leaves,,,,,
Wytham,CONT,25/06/2025,T4,AE,4,10,10,6,8,None,L1,0.149,9.36,Leaf_scan,0,62625,HR.062625.0000.sig,28,0.0556,Representative three leaves,,,,,
Wytham,CONT,25/06/2025,T4,AE,4,10,10,6,8,None,L2,0.15,9.99,Leaf_scan,1,62625,HR.062625.0001.sig,28,0.0656,Representative three leaves,,,,,
Wytham,CONT,25/06/2025,T4,AE,4,10,10,6,8,None,L3,0.104,5.5,Leaf_scan,2,62625,HR.062625.0002.sig,28,0.0427,Representative three leaves,,,,,
Wytham,CONT,25/06/2025,T4,AE,5,12,8,3,9,None,L1,0.17,9.71,Leaf_scan,3,62625,HR.062625.0003.sig,29,0.0658,Representative three leaves,,,,,
Wytham,CONT,25/06/2025,T4,AE,5,12,8,3,9,None,L2,0.059,3.71,Leaf_scan,4,62625,HR.062625.0004.sig,29,0.0268,Representative three leaves,,,,,
Wytham,CONT,25/06/2025,T4,AE,5,12,8,3,9,None,L3,0.16,10.05,Leaf_scan,5,62625,HR.062625.0005.sig,29,0.0697,Representative three leaves,,,,,
Wytham,CONT,25/06/2025,T4,AE,6,11,8,2.5,8,1 x NEB,L1,0.163,7.88,Leaf_scan,6,62625,HR.062625.0006.sig,30,0.0628,Representative three leaves,,,,,
Wytham,CONT,25/06/2025,T4,AE,6,11,8,2.5,8,1 x NEB,L2,0.183,7.11,Leaf_scan,7,62625,HR.062625.0007.sig,30,0.0833,Representative three leaves,,,,,
Wytham,CONT,25/06/2025,T4,AE,6,11,8,2.5,8,1 x NEB,L3,0.114,5.37,Leaf_scan,8,62625,HR.062625.0008.sig,30,0.0542,Representative three leaves,,,,,
Wytham,NPK,25/06/2025,T4,AE,7,10,7,6,5,None,L1,0.202,11.02,Leaf_scan,9,62625,HR.062625.0009.sig,31,0.093,Representative three leaves,,,,,
Wytham,NPK,25/06/2025,T4,AE,7,10,7,6,5,None,L2,0.204,9.42,Leaf_scan,10,62625,HR.062625.0010.sig,31,0.0995,Representative three leaves,,,,,
Wytham,NPK,25/06/2025,T4,AE,7,10,7,6,5,None,L3,0.16,7.71,Leaf_scan,11,62625,HR.062625.0011.sig,31,0.0815,Representative three leaves,,,,,
Wytham,NPK,25/06/2025,T4,AE,8,13,6,8,7,1 x NEB,L1,0.292,16.81,Leaf_scan,12,62625,HR.062625.0012.sig,32,0.1172,Representative three leaves,,,,,
Wytham,NPK,25/06/2025,T4,AE,8,13,6,8,7,1 x NEB,L2,0.133,6.6,Leaf_scan,13,62625,HR.062625.0013.sig,32,0.0605,Representative three leaves,,,,,
Wytham,NPK,25/06/2025,T4,AE,8,13,6,8,7,1 x NEB,L3,0.197,9.98,Leaf_scan,14,62625,HR.062625.0014.sig,32,0.084,Representative three leaves,,,,,
Wytham,NPK,25/06/2025,T4,AE,9,11,9,5,7,1 x NEB,L1,0.195,8.88,Leaf_scan,15,62625,HR.062625.0015.sig,33,0.0811,Representative three leaves,,,,,
