Site,Treatment,Block,Plot_nos,Individual_nos,Species,Date,Time_point,Survival,SLA,LMA,LDMC,Height,Width_1,Width_2,,Leaves,Flower,RS,Seed,Notes_1,Notes_2,,Phenological stage,,R/N-R
Wytham,NPK,E,NA,2,CV,26/06/2025,July,yes,5.895196507,0.16962963,1090.47619,3.5,14,5,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,1,CV,26/06/2025,July,yes,4.073033708,0.245517241,1873.684211,4,2,2,,1,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,2,CV,26/06/2025,July,yes,4.780876494,0.209166667,1394.444444,10,24,12,,19,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,3,CV,26/06/2025,July,yes,NA,NA,3591.666667,9,13,6,,10,1 x FS,,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,D,NA,1,CV,26/06/2025,July,yes,3.956639566,0.252739726,4100,2.5,6,3,,3,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,D,NA,2,CV,26/06/2025,July,yes,3.987138264,0.250806452,2827.272727,5,6,4,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,E,NA,1,CV,26/06/2025,July,yes,7.747252747,0.129078014,1400,2,2,2,,2,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,E,NA,2,CV,26/06/2025,July,yes,4.715447154,0.212068966,2733.333333,6,7,2,,3,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,A,NA,1,CV,26/06/2025,July,yes,3.727272727,0.268292683,1540,4.5,8,3,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,A,NA,2,CV,26/06/2025,July,no,7.668711656,0.1304,1358.333333,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,B,NA,1,CV,26/06/2025,July,yes,4.43956044,0.225247525,1820,6,12,9,,2,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,D,NA,1,CV,26/06/2025,July,yes,6.351351351,0.157446809,1707.692308,9,14,13,,5,1 x FS,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,D,NA,2,CV,26/06/2025,July,yes,,,,4,15,9,,9,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,E,NA,1,CV,26/06/2025,July,yes,,,,5,7,5,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,E,NA,2,CV,26/06/2025,July,yes,,,,8,15,8,,7,1 x FS,,None,,,,1,,Non-reproductive
Wytham,CONT,A,NA,1,TA,14/04/2025,April,yes,18.97435897,0.052702703,212.7272727,20,10,9,,6,1 x NEB,,None,,,,1,,Non-reproductive
Wytham,CONT,A,NA,2,TA,14/04/2025,April,yes,14.7080292,0.067990074,217.4603175,18,7,8,,6,1 x EF; 1 x EB,,None,,,,1,,Non-reproductive
Wytham,CONT,B,NA,1,TA,14/04/2025,April,yes,17.36111111,0.0576,200,6,10,7,,10,2 x EB,,None,,,,1,,Non-reproductive
Wytham,CONT,B,NA,2,TA,14/04/2025,April,yes,17.57709251,0.056892231,173.2824427,16,11,7,,8,4 x EB; 1 x EF,,None,,,,1,,Non-reproductive
Wytham,CONT,C,NA,1,TA,14/04/2025,April,yes,24.23076923,0.041269841,148.5714286,20,11,12,,8,1 x EB; 1 x EF,,None,,,,1,,Non-reproductive
Wytham,CONT,C,NA,2,TA,14/04/2025,April,yes,19.13242009,0.052267303,192.1052632,4,6,4,,4,None,,None,,,,0,,Non-reproductive
Wytham,CONT,D,NA,1,TA,14/04/2025,April,yes,19.04761905,0.0525,206.557377,9,10,8,,8,1 x EB,,None,,,,1,,Non-reproductive
Wytham,CONT,D,NA,2,TA,14/04/2025,April,yes,15.87301587,0.063,213.559322,19,8,5,,11,1 x EB; 1 x EF,,None,,,,1,,Non-reproductive
Wytham,CONT,E,NA,1,TA,14/04/2025,April,yes,21.38888889,0.046753247,189.4736842,12,14,6,,6,2 x EF,,None,,,,1,,Non-reproductive
Wytham,CONT,E,NA,2,TA,14/04/2025,April,yes,18.01932367,0.055495979,191.6666667,16,9,8,,5,2 x EB; 1 x EF,,None,,,,1,,Non-reproductive
Wytham,DIST,A,NA,1,TA,14/04/2025,April,yes,23.72413793,0.042151163,216.4179104,7,6,5,,2,6 x EB,,None,,,,1,,Non-reproductive
Wytham,DIST,A,NA,2,TA,14/04/2025,April,yes,21.34259259,0.046854664,227.3684211,3,7,3,,6,1 x EB,,None,,,,1,,Non-reproductive
Wytham,DIST,B,NA,1,TA,14/04/2025,April,yes,26.58536585,0.037614679,186.3636364,10,7,8,,7,2 x EB,,None,,,,1,,Non-reproductive
Wytham,DIST,B,NA,2,TA,14/04/2025,April,yes,21.01818182,0.047577855,206.7669173,18,12,11,,16,3 x EB; 1 x EF; 1 x NEB,,None,,,,1,,Non-reproductive
Wytham,DIST,C,NA,1,TA,14/04/2025,April,yes,23.20895522,0.043086817,212.6984127,7,7,4,,3,2 x EB,,None,,,,1,,Non-reproductive
Wytham,DIST,C,NA,2,TA,14/04/2025,April,yes,25.55900621,0.039125152,182.9545455,14,10,9,,8,1 x EB; 1 x NEB,,None,,,,1,,Non-reproductive
Wytham,DIST,D,NA,1,TA,14/04/2025,April,yes,24.60410557,0.040643623,194.8571429,5,12,10,,15,None,,None,,,,0,,Non-reproductive
Wytham,DIST,D,NA,2,TA,14/04/2025,April,yes,NA,NA,NA,6,8,7,,6,1 x EB,,None,,,,1,,Non-reproductive
Wytham,DIST,E,NA,1,TA,14/04/2025,April,yes,21.71111111,0.046059365,197.3684211,9,10,6,,7,1 x EF,,None,,,,1,,Non-reproductive
Wytham,DIST,E,NA,2,TA,14/04/2025,April,yes,18.40361446,0.054337152,190.8045977,20,12,12,,19,2 x NEB,,None,,,,1,,Non-reproductive
Wytham,NPK,A,NA,1,TA,14/04/2025,April,yes,25.90425532,0.038603696,206.5934066,8,6,3,,3,2 x EB,,None,,,,1,,Non-reproductive
Wytham,NPK,A,NA,2,TA,14/04/2025,April,yes,30.23923445,0.03306962,175.6302521,8,12,8,,5,2 x EB,,None,,,,1,,Non-reproductive
Wytham,NPK,B,NA,1,TA,14/04/2025,April,yes,25.02512563,0.039959839,216.3043478,2,7,2,,1,1 x EF,,None,,,,1,,Non-reproductive
Wytham,NPK,B,NA,2,TA,14/04/2025,April,yes,32.11764706,0.031135531,188.8888889,11,11,5,,9,1 x EF; 3 x EB,,None,,,,1,,Non-reproductive
Wytham,NPK,C,NA,1,TA,14/04/2025,April,yes,19.16018663,0.052191558,177.6243094,5,5,2,,2,1 x EB; 1 x NEB,,None,,,,1,,Non-reproductive
Wytham,NPK,C,NA,2,TA,14/04/2025,April,yes,22.45945946,0.044524669,182.2660099,28,11,9,,8,2 x EB,,None,,,,1,,Non-reproductive
Wytham,NPK,D,NA,1,TA,14/04/2025,April,yes,23.24390244,0.043022036,168.0327869,1,4,3,,3,1 x EB,,None,,,,1,,Non-reproductive
Wytham,NPK,D,NA,2,TA,14/04/2025,April,yes,23.66748166,0.042252066,169.7095436,6,5,7,,4,1 x NEB,,None,,,,1,,Non-reproductive
Wytham,NPK,E,NA,1,TA,14/04/2025,April,yes,19.52890792,0.05120614,186.0557769,21,13,7,,6,2 x EB; 1 x EF,,None,,,,1,,Non-reproductive
Wytham,NPK,E,NA,2,TA,14/04/2025,April,yes,24.78087649,0.040353698,185.9259259,21,11,9,,10,2 x NEB; 1 x NEF,,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,A,NA,1,TA,14/04/2025,April,yes,22.3573201,0.04472808,190.0943396,13,11,6,,7,1 x EB,,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,A,NA,2,TA,14/04/2025,April,yes,24.26116838,0.04121813,181.875,6,8,5,,10,3 x EB,,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,B,NA,1,TA,14/04/2025,April,yes,21.01176471,0.047592385,197.6744186,9,11,6,,13,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,2,TA,14/04/2025,April,yes,27.63636364,0.036184211,186.440678,5,10,6,,12,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,C,NA,1,TA,14/04/2025,April,yes,25.25925926,0.039589443,201.4925373,5,7,7,,8,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,C,NA,2,TA,14/04/2025,April,yes,26.16161616,0.038223938,198,22,9,7,,10,2 x EB; 1 x EF,,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,E,NA,1,TA,14/04/2025,April,yes,,,,24,13,10,,14,3 x EB,,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,E,NA,2,TA,14/04/2025,April,yes,,,,17,9,9,,11,1 x EB; 1 x EF,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,A,NA,1,TA,14/04/2025,April,yes,,,,7,17,15,,15,5 x EB; 1 x EF; 1 x NEB,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,A,NA,2,TA,14/04/2025,April,yes,,,,NA,NA,NA,,NA,2 x NEB,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,B,NA,1,TA,14/04/2025,April,yes,,,,5,8,2,,5,1 x NEB,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,B,NA,2,TA,14/04/2025,April,yes,,,,6,4,2,,2,1 x EF,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,C,NA,1,TA,14/04/2025,April,yes,,,,13,15,14,,7,1 x EB; 2 x EF,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,C,NA,2,TA,14/04/2025,April,yes,,,,18,11,9,,15,2 x NEB,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,D,NA,1,TA,14/04/2025,April,yes,,,,9,11,9,,5,1 x EB; 1 x NEB,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,D,NA,2,TA,14/04/2025,April,yes,,,,22,12,6,,6,1x EF,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,D,NA,3,TA,14/04/2025,April,yes,,,,NA,NA,NA,,NA,1x EF,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,E,NA,1,TA,14/04/2025,April,yes,,,,16,10,7,,7,1 x EB,,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,E,NA,2,TA,14/04/2025,April,yes,,,,14,9,7,,9,1 x EB; 1 x EF,,None,,,,1,,Non-reproductive
Wytham,CONT,A,NA,1,TA,07/05/2025,May,yes,25.57352941,0.039102933,204.2918455,5,9,5,,3,None,,None,,,,0,,Non-reproductive
Wytham,CONT,A,NA,2,TA,07/05/2025,May,yes,27.29829545,0.036632324,192.3497268,5,8,5,,4,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,1,TA,07/05/2025,May,yes,29.55376344,0.033836638,189.7959184,5,11,6,,11,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,2,TA,07/05/2025,May,yes,23.54954955,0.042463657,201.8181818,5,6,5,,7,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,1,TA,07/05/2025,May,yes,24.3062645,0.041141657,195.0226244,6,8,5,,5,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,2,TA,07/05/2025,May,no,39.09606987,0.025578019,152.6666667,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,CONT,D,NA,1,TA,07/05/2025,May,yes,31.36009174,0.031887662,174.4,4,5,4,,2,None,,None,,,,0,,Non-reproductive
Wytham,CONT,D,NA,2,TA,07/05/2025,May,yes,38.455,0.026004421,156.25,7,5,5,,4,None,,None,,,,0,,Non-reproductive
Wytham,CONT,E,NA,1,TA,07/05/2025,May,yes,36.36597938,0.027498228,159.0163934,12,14,12.5,,5,None,,None,,,,0,,Non-reproductive
Wytham,CONT,E,NA,2,TA,07/05/2025,May,no,29.39923954,0.034014485,195.5390335,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,DIST,A,NA,1,TA,07/05/2025,May,no,38.24369748,0.026148099,166.8224299,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,DIST,A,NA,2,TA,07/05/2025,May,yes,43.11682243,0.023192804,149.6503497,1,3,1,,2,None,,None,,,,0,,Non-reproductive
Wytham,DIST,B,NA,1,TA,07/05/2025,May,yes,45.05707763,0.022194071,147.972973,1.5,2,2,,1,None,,None,,,,0,,Non-reproductive
Wytham,DIST,B,NA,2,TA,07/05/2025,May,yes,38.02882483,0.026295843,166.4206642,1.5,16,11,,13,None,,None,,,,0,,Non-reproductive
Wytham,DIST,C,NA,1,TA,07/05/2025,May,yes,42.30980392,0.023635184,165.5844156,2,12,8,,7,None,,None,,,,0,,Non-reproductive
Wytham,DIST,C,NA,2,TA,07/05/2025,May,yes,30.76010101,0.032509646,170.6896552,4.5,12,3,,12,None,,None,,,,0,,Non-reproductive
Wytham,DIST,D,NA,1,TA,07/05/2025,May,no,28.16134752,0.035509664,157.9831933,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,DIST,D,NA,2,TA,07/05/2025,May,no,32.10392157,0.031148843,149.5601173,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,DIST,E,NA,1,TA,07/05/2025,May,no,55.14130435,0.018135226,106.9767442,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,DIST,E,NA,2,TA,07/05/2025,May,yes,32.74829932,0.030535937,168,7.5,13,11,,15,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,1,TA,07/05/2025,May,yes,33.56807512,0.02979021,152.1428571,6,8,7,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,2,TA,07/05/2025,May,yes,31.66835443,0.031577264,173.245614,10,14,10,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK,B,NA,1,TA,07/05/2025,May,no,30.90748899,0.032354618,178.7401575,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK,B,NA,2,TA,07/05/2025,May,yes,31.57142857,0.031674208,193.1034483,6,7,7,,6,None,,None,,,,0,,Non-reproductive
Wytham,NPK,C,NA,1,TA,07/05/2025,May,yes,27.16380016,0.0368137,199.8363339,6,5,4,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK,C,NA,2,TA,07/05/2025,May,yes,26.39577465,0.037884851,183.4625323,8,6,4,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK,D,NA,1,TA,07/05/2025,May,no,32.07859359,0.031173436,169.9472759,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK,D,NA,2,TA,07/05/2025,May,yes,24.45742092,0.040887386,207.5757576,3.5,2,2,,3,None,,None,,,,0,,Non-reproductive
Wytham,NPK,E,NA,1,TA,07/05/2025,May,yes,28.29133858,0.035346507,193.8931298,11,13,12,,8,None,,None,,,,0,,Non-reproductive
Wytham,NPK,E,NA,2,TA,07/05/2025,May,yes,32.01388889,0.031236443,205.7142857,10,12.5,12,,8,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,A,NA,1,TA,07/05/2025,May,yes,28.79886686,0.034723588,190.8108108,10,13,10,,6,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,A,NA,2,TA,07/05/2025,May,yes,23.84868421,0.041931034,221.8978102,6,9,6,,8,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,1,TA,07/05/2025,May,yes,23,0.043478261,222.0472441,3.5,8,3,,10,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,2,TA,07/05/2025,May,yes,29.55378486,0.033836614,153.0487805,2,3,4,,3,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,C,NA,1,TA,07/05/2025,May,yes,29.49074074,0.033908948,145.9459459,6.5,7,4,,3,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,C,NA,2,TA,07/05/2025,May,yes,37.90714286,0.026380252,155.5555556,6,6,2,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,E,NA,1,TA,07/05/2025,May,yes,,,,9,13.5,7,,10,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,E,NA,2,TA,07/05/2025,May,yes,,,,13,16,14,,16,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,A,NA,1,TA,07/05/2025,May,yes,,,,1,14,13,,8,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,A,NA,2,TA,07/05/2025,May,yes,,,,1,5,4,,3,NA,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,B,NA,1,TA,07/05/2025,May,yes,,,,3,5,2,,3,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,B,NA,2,TA,07/05/2025,May,yes,,,,1,2,3,,1,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,C,NA,1,TA,07/05/2025,May,yes,,,,2.5,2,6,,3,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,C,NA,2,TA,07/05/2025,May,yes,,,,3.5,7,4,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,D,NA,1,TA,07/05/2025,May,no,,,,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,D,NA,2,TA,07/05/2025,May,no,,,,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,D,NA,3,TA,07/05/2025,May,no,,,,Dead,Dead,Dead,,Dead,NA,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,E,NA,1,TA,07/05/2025,May,yes,,,,3,7,5.5,,6,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,E,NA,2,TA,07/05/2025,May,yes,,,,4,4,3,,4,None,,None,,,,0,,Non-reproductive
Wytham,CONT,A,NA,1,TA,03/06/2025,June,yes,22.67667436,0.044098177,286.7549669,6,8,7,,5,None,,None,,,,0,,Non-reproductive
Wytham,CONT,A,NA,2,TA,03/06/2025,June,yes,22.06866953,0.045313108,267.816092,10,14,10,,5,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,1,TA,03/06/2025,June,yes,23.74864865,0.042107659,225.6097561,5,7,5,,10,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,2,TA,03/06/2025,June,yes,18.72658228,0.053400027,263.3333333,4,6,3,,6,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,1,TA,03/06/2025,June,yes,20.33933934,0.049165805,254.1984733,5,5,3,,3,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,2,TA,03/06/2025,June,no,17.55985915,0.056948065,322.7272727,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,D,NA,1,TA,03/06/2025,June,no,23.49794239,0.042556918,225,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,CONT,D,NA,2,TA,03/06/2025,June,no,20.41833811,0.048975582,232.6666667,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,CONT,E,NA,1,TA,03/06/2025,June,no,19.52356021,0.051220166,232.9268293,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,CONT,E,NA,2,TA,03/06/2025,June,no,23.68403909,0.042222528,211.7241379,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,A,NA,1,TA,03/06/2025,June,no,22.86742424,0.04373033,207.8740157,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,A,NA,2,TA,03/06/2025,June,no,24.52380952,0.040776699,176.8421053,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,DIST,B,NA,1,TA,03/06/2025,June,no,22.99425287,0.043489128,248.5714286,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,DIST,B,NA,2,TA,03/06/2025,June,yes,23.66561514,0.042255399,245.7364341,4,2,3,,4,None,,None,,,,0,,Non-reproductive
Wytham,DIST,C,NA,1,TA,03/06/2025,June,no,23.44242424,0.042657704,211.5384615,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,DIST,C,NA,2,TA,03/06/2025,June,no,23.86388385,0.041904327,235.4700855,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,DIST,D,NA,1,TA,03/06/2025,June,no,21.60546875,0.046284578,228.5714286,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,D,NA,2,TA,03/06/2025,June,no,22.29497569,0.044853155,223.5507246,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,E,NA,1,TA,03/06/2025,June,no,33.31972789,0.03001225,200,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,E,NA,2,TA,03/06/2025,June,yes,23.74509804,0.042113955,255,2,12,9,,6,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,1,TA,03/06/2025,June,no,24.27058824,0.041202133,227.6785714,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,2,TA,03/06/2025,June,no,23.03546099,0.04341133,205.0909091,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK,B,NA,1,TA,03/06/2025,June,no,25.6031746,0.039057657,208.6092715,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,B,NA,2,TA,03/06/2025,June,no,26.58801498,0.037610931,224.3697479,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK,C,NA,1,TA,03/06/2025,June,no,25.55042017,0.0391383,86.54545455,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK,C,NA,2,TA,03/06/2025,June,no,20.43414634,0.048937694,135.7615894,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK,D,NA,1,TA,03/06/2025,June,no,22.00561798,0.045442941,149.5798319,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,D,NA,2,TA,03/06/2025,June,no,26.1745283,0.038205082,218.556701,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK,E,NA,1,TA,03/06/2025,June,yes,26.14375,0.03825006,225.3521127,7,14,12,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK,E,NA,2,TA,03/06/2025,June,yes,22.671875,0.044107512,232.7272727,8,11,4,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,A,NA,1,TA,03/06/2025,June,yes,18.87283237,0.052986217,262.1212121,8,18,6,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,A,NA,2,TA,03/06/2025,June,no,25.2247191,0.039643653,211.9047619,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,1,TA,03/06/2025,June,yes,21.10909091,0.047372954,305.5555556,3.5,7,5,,11,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,2,TA,03/06/2025,June,no,18.80909091,0.053165781,251.9083969,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,C,NA,1,TA,03/06/2025,June,no,20.36578171,0.04910197,254.887218,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,C,NA,2,TA,03/06/2025,June,no,21.79148936,0.045889475,257.9582876,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,E,NA,1,TA,03/06/2025,June,yes,,,,10,12,7,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,E,NA,2,TA,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,A,NA,1,TA,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,A,NA,2,TA,03/06/2025,June,yes,,,,2,4,3,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,B,NA,1,TA,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,B,NA,2,TA,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,C,NA,1,TA,03/06/2025,June,yes,,,,1.5,10,6,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,C,NA,2,TA,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,D,NA,1,TA,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,D,NA,2,TA,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,D,NA,3,TA,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,E,NA,1,TA,03/06/2025,June,yes,,,,1.5,6,4,,3,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,E,NA,2,TA,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,None,,None,,,,0,,Non-reproductive
Wytham,CONT,A,NA,1,TA,26/06/2025,July,yes,22.4,0.044642857,405.4054054,3,9,8,,7,None,,None,T4 data was collected earlier by AG as Claire Lawson wanted to take biomass strips,,,0,,Non-reproductive
Wytham,CONT,A,NA,2,TA,26/06/2025,July,yes,17.21030043,0.058104738,369.8412698,7,10,8,,7,None,,None,T4 data was collected earlier by AG as Claire Lawson wanted to take biomass strips,,,0,,Non-reproductive
Wytham,CONT,B,NA,1,TA,26/06/2025,July,yes,14.52449568,0.068849206,377.173913,2,10,8,,11,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,2,TA,26/06/2025,July,yes,12.86813187,0.077711358,388.8888889,5,15,8,,10,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,1,TA,26/06/2025,July,yes,18.01470588,0.055510204,523.0769231,5.5,12,6,,7,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,2,TA,26/06/2025,July,yes,18.0952381,0.055263158,311.1111111,0.5,9,6,,5,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,D,NA,1,TA,26/06/2025,July,yes,15.12820513,0.066101695,403.4482759,9,14,11,,6,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,D,NA,2,TA,26/06/2025,July,yes,14.9122807,0.067058824,417.0731707,6.5,9,9,,9,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,E,NA,1,TA,26/06/2025,July,yes,11.9047619,0.084,398.540146,4,14,12,,12,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,E,NA,2,TA,26/06/2025,July,yes,18.2238806,0.054873055,314.5539906,7,11,10,,9,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,A,NA,1,TA,26/06/2025,July,yes,18.65384615,0.053608247,284.9315068,15,11,7,,7,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,A,NA,2,TA,26/06/2025,July,yes,16.02739726,0.062393162,294.9494949,3,7,5,,5,Dead,,Dead,,,,4,,Non-reproductive
